customerid,recency,frequency,monetary_value,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Persona
17549,24.0,2,148.86,3,3,1,331,7,Champions
17550,197.0,3,267.16,1,3,1,131,5,At Risk
17551,359.0,1,306.84,1,2,1,121,4,Typical Customers
17552,60.0,4,930.41,2,3,3,233,8,At Risk
17553,130.0,1,1487.6,2,2,3,223,7,Big Spenders
17554,1.0,5,1952.45,4,4,4,444,12,Champions
17555,20.0,2,483.26,3,3,2,332,8,Champions
17556,206.0,1,157.9,1,2,1,121,4,Typical Customers
17557,14.0,3,541.46,4,3,2,432,9,Champions
17560,95.0,4,854.95,2,3,3,233,8,At Risk
17561,19.0,1,167.62,3,2,1,321,6,New Customers
17562,14.0,7,1122.38,4,4,3,443,11,Champions
17564,24.0,3,454.01,3,3,2,332,8,Champions
17566,8.0,2,901.21,4,3,3,433,10,Champions
17567,7.0,8,4331.48,4,4,4,444,12,Champions
17569,332.0,1,344.14,1,2,2,122,5,Typical Customers
17571,50.0,4,1498.51,3,3,3,333,9,Champions
17572,71.0,4,226.75,2,3,1,231,6,At Risk
17573,29.0,3,380.6,3,3,2,332,8,Champions
17574,243.0,1,185.65,1,2,1,121,4,Typical Customers
17576,8.0,19,3622.68,4,4,4,444,12,Champions
17578,218.0,1,143.46,1,2,1,121,4,Typical Customers
17579,5.0,3,448.9,4,3,2,432,9,Champions
17580,253.0,3,215.72,1,3,1,131,5,At Risk
17581,1.0,25,11045.04,4,4,4,444,12,Champions
17582,236.0,1,175.27,1,2,1,121,4,Typical Customers
17584,7.0,2,1242.3,4,3,3,433,10,Champions
17585,109.0,4,1133.07,2,3,3,233,8,At Risk
17588,100.0,3,1240.2,2,3,3,233,8,At Risk
17589,60.0,4,2404.17,2,3,4,234,9,At Risk
17590,2.0,3,1479.22,4,3,3,433,10,Champions
17591,73.0,7,2225.97,2,4,4,244,10,At Risk
17593,4.0,5,3927.34,4,4,4,444,12,Champions
17594,85.0,2,993.18,2,3,3,233,8,At Risk
17595,12.0,2,388.79,4,3,2,432,9,Champions
17596,23.0,7,2827.93,3,4,4,344,11,Champions
17597,214.0,1,2044.37,1,2,4,124,7,Big Spenders
17600,18.0,1,161.67,4,2,1,421,7,New Customers
17601,239.0,1,116.01,1,2,1,121,4,Typical Customers
17602,2.0,6,5102.97,4,4,4,444,12,Champions
17603,78.0,1,394.72,2,2,2,222,6,Typical Customers
17604,217.0,2,309.36,1,3,2,132,6,At Risk
17608,33.0,2,193.42,3,3,1,331,7,Champions
17609,41.0,5,1112.22,3,4,3,343,10,Champions
17611,7.0,15,3984.22,4,4,4,444,12,Champions
17612,53.0,6,2048.45,2,4,4,244,10,At Risk
17613,23.0,14,4559.15,3,4,4,344,11,Champions
17614,57.0,1,390.07,2,2,2,222,6,Typical Customers
17615,130.0,3,329.6,2,3,2,232,7,At Risk
17616,174.0,3,571.2,1,3,2,132,6,At Risk
17618,6.0,3,971.58,4,3,3,433,10,Champions
17619,312.0,1,218.52,1,2,1,121,4,Typical Customers
17620,60.0,1,81.44,2,2,1,221,5,Typical Customers
17621,21.0,3,1379.9,3,3,3,333,9,Champions
17623,33.0,1,527.05,3,2,2,322,7,New Customers
17624,15.0,2,843.48,4,3,3,433,10,Champions
17625,18.0,4,2047.0,4,3,4,434,11,Champions
17628,81.0,1,75.75,2,2,1,221,5,Typical Customers
17629,6.0,8,1814.12,4,4,4,444,12,Champions
17630,170.0,2,503.6,1,3,2,132,6,At Risk
17631,2.0,3,528.33,4,3,2,432,9,Champions
17633,31.0,4,1324.84,3,3,3,333,9,Champions
17634,36.0,9,2361.97,3,4,4,344,11,Champions
17636,19.0,1,285.56,3,2,1,321,6,New Customers
17637,31.0,2,547.06,3,3,2,332,8,Champions
17639,276.0,1,108.5,1,2,1,121,4,Typical Customers
17640,87.0,1,621.66,2,2,2,222,6,Typical Customers
17642,120.0,2,712.29,2,3,3,233,8,At Risk
17643,373.0,1,101.55,1,2,1,121,4,Typical Customers
17644,1.0,11,2895.64,4,4,4,444,12,Champions
17646,219.0,3,1008.39,1,3,3,133,7,At Risk
17647,65.0,1,133.06,2,2,1,221,5,Typical Customers
17648,61.0,4,1797.5,2,3,4,234,9,At Risk
17649,138.0,1,868.49,2,2,3,223,7,Big Spenders
17650,21.0,1,166.08,3,2,1,321,6,New Customers
17651,12.0,10,3945.0,4,4,4,444,12,Champions
17652,25.0,12,4867.72,3,4,4,344,11,Champions
17653,37.0,4,1207.56,3,3,3,333,9,Champions
17654,277.0,1,117.55,1,2,1,121,4,Typical Customers
17655,11.0,7,2638.94,4,4,4,444,12,Champions
17656,73.0,5,1674.69,2,4,4,244,10,At Risk
17658,26.0,2,595.42,3,3,2,332,8,Champions
17659,17.0,12,2999.46,4,4,4,444,12,Champions
17660,141.0,1,196.0,2,2,1,221,5,Typical Customers
17663,26.0,7,1802.91,3,4,4,344,11,Champions
17664,19.0,2,604.64,3,3,2,332,8,Champions
17666,4.0,2,728.16,4,3,3,433,10,Champions
17667,66.0,5,2055.51,2,4,4,244,10,At Risk
17668,1.0,2,347.75,4,3,2,432,9,Champions
17669,43.0,7,3406.72,3,4,4,344,11,Champions
17670,228.0,1,205.7,1,2,1,121,4,Typical Customers
17671,16.0,4,1572.71,4,3,3,433,10,Champions
17672,50.0,2,3178.17,3,3,4,334,10,Champions
17673,2.0,6,1629.12,4,4,3,443,11,Champions
17674,74.0,2,551.04,2,3,2,232,7,At Risk
17675,1.0,31,20374.28,4,4,4,444,12,Champions
17676,4.0,6,1387.68,4,4,3,443,11,Champions
17677,2.0,30,16363.23,4,4,4,444,12,Champions
17678,264.0,1,298.11,1,2,1,121,4,Typical Customers
17679,53.0,2,1992.11,2,3,4,234,9,At Risk
17680,24.0,1,184.4,3,2,1,321,6,New Customers
17682,10.0,6,2474.33,4,4,4,444,12,Champions
17684,44.0,1,239.41,3,2,1,321,6,New Customers
17685,17.0,7,3191.53,4,4,4,444,12,Champions
17686,7.0,7,5739.46,4,4,4,444,12,Champions
17690,30.0,15,4757.95,3,4,4,344,11,Champions
17691,358.0,2,290.4,1,3,1,131,5,At Risk
17692,127.0,4,740.94,2,3,3,233,8,At Risk
17693,137.0,1,200.47,2,2,1,221,5,Typical Customers
17694,142.0,1,283.12,2,2,1,221,5,Typical Customers
17695,132.0,2,765.34,2,3,3,233,8,At Risk
17696,38.0,8,2285.71,3,4,4,344,11,Champions
17697,236.0,1,338.95,1,2,2,122,5,Typical Customers
17698,261.0,1,154.95,1,2,1,121,4,Typical Customers
17700,17.0,4,2534.64,4,3,4,434,11,Champions
17701,253.0,1,417.95,1,2,2,122,5,Typical Customers
17702,30.0,4,1824.37,3,3,4,334,10,Champions
17703,35.0,3,798.74,3,3,3,333,9,Champions
17704,169.0,2,885.19,1,3,3,133,7,At Risk
17705,3.0,9,1823.52,4,4,4,444,12,Champions
17706,4.0,17,10504.49,4,4,4,444,12,Champions
17707,185.0,2,152.4,1,3,1,131,5,At Risk
17708,188.0,2,267.08,1,3,1,131,5,At Risk
17709,170.0,1,137.45,1,2,1,121,4,Typical Customers
17711,11.0,2,385.1,4,3,2,432,9,Champions
17712,45.0,1,522.91,3,2,2,322,7,New Customers
17714,321.0,1,153.0,1,2,1,121,4,Typical Customers
17715,201.0,1,326.4,1,2,2,122,5,Typical Customers
17716,23.0,11,5655.99,3,4,4,344,11,Champions
17718,232.0,1,139.35,1,2,1,121,4,Typical Customers
17719,38.0,15,5396.04,3,4,4,344,11,Champions
17720,26.0,4,1195.94,3,3,3,333,9,Champions
17722,96.0,4,2424.04,2,3,4,234,9,At Risk
17723,127.0,6,3276.4,2,4,4,244,10,At Risk
17724,71.0,3,1033.0,2,3,3,233,8,At Risk
17725,16.0,11,3439.08,4,4,4,444,12,Champions
17727,15.0,1,1060.25,4,2,3,423,9,Big Spenders
17728,4.0,3,2876.01,4,3,4,434,11,Champions
17730,3.0,13,5298.48,4,4,4,444,12,Champions
17731,79.0,4,1240.11,2,3,3,233,8,At Risk
17732,373.0,1,303.97,1,2,1,121,4,Typical Customers
17733,39.0,2,692.19,3,3,3,333,9,Champions
17734,54.0,3,700.63,2,3,3,233,8,At Risk
17735,2.0,19,13110.02,4,4,4,444,12,Champions
17736,9.0,3,377.44,4,3,2,432,9,Champions
17737,9.0,2,168.24,4,3,1,431,8,Champions
17738,19.0,4,1879.05,3,3,4,334,10,Champions
17739,12.0,7,2791.35,4,4,4,444,12,Champions
17742,113.0,2,355.11,2,3,2,232,7,At Risk
17744,4.0,6,2322.4,4,4,4,444,12,Champions
17746,240.0,1,110.25,1,2,1,121,4,Typical Customers
17747,113.0,1,71.4,2,2,1,221,5,Typical Customers
17749,178.0,2,674.52,1,3,3,133,7,At Risk
17750,5.0,9,1797.57,4,4,4,444,12,Champions
17752,359.0,1,80.64,1,2,1,121,4,Typical Customers
17754,1.0,5,1772.26,4,4,4,444,12,Champions
17757,1.0,30,5605.29,4,4,4,444,12,Champions
17758,19.0,8,3456.7,3,4,4,344,11,Champions
17759,17.0,3,834.99,4,3,3,433,10,Champions
17760,22.0,2,287.59,3,3,1,331,7,Champions
17761,33.0,1,712.78,3,2,3,323,8,Big Spenders
17763,263.0,1,15.0,1,2,1,121,4,Typical Customers
17764,51.0,2,818.82,3,3,3,333,9,Champions
17765,159.0,3,371.88,1,3,2,132,6,At Risk
17767,15.0,1,271.2,4,2,1,421,7,New Customers
17768,8.0,3,2273.18,4,3,4,434,11,Champions
17769,13.0,10,3997.98,4,4,4,444,12,Champions
17770,199.0,5,1143.27,1,4,3,143,8,At Risk
17771,57.0,2,245.81,2,3,1,231,6,At Risk
17772,11.0,2,182.77,4,3,1,431,8,Champions
17774,97.0,4,1225.41,2,3,3,233,8,At Risk
17775,255.0,1,56.4,1,2,1,121,4,Typical Customers
17777,25.0,3,665.86,3,3,2,332,8,Champions
17779,21.0,3,658.57,3,3,2,332,8,Champions
17781,159.0,2,188.02,1,3,1,131,5,At Risk
17783,72.0,2,283.47,2,3,1,231,6,At Risk
17785,53.0,1,131.94,2,2,1,221,5,Typical Customers
17786,85.0,2,278.74,2,3,1,231,6,At Risk
17787,153.0,4,1865.19,1,3,4,134,8,At Risk
17788,74.0,2,1117.9,2,3,3,233,8,At Risk
17789,281.0,1,225.9,1,2,1,121,4,Typical Customers
17790,27.0,14,1965.55,3,4,4,344,11,Champions
17791,30.0,1,106.1,3,2,1,321,6,New Customers
17793,25.0,1,323.04,3,2,2,322,7,New Customers
17795,180.0,2,350.39,1,3,2,132,6,At Risk
17796,40.0,4,697.9,3,3,3,333,9,Champions
17797,22.0,3,780.43,3,3,3,333,9,Champions
17799,22.0,10,3055.93,3,4,4,344,11,Champions
17800,37.0,9,1199.01,3,4,3,343,10,Champions
17802,82.0,3,1285.04,2,3,3,233,8,At Risk
17805,74.0,1,512.31,2,2,2,222,6,Typical Customers
17806,11.0,1,546.04,4,2,2,422,8,New Customers
17809,16.0,12,5411.91,4,4,4,444,12,Champions
17811,4.0,39,7837.73,4,4,4,444,12,Champions
17812,13.0,4,732.16,4,3,3,433,10,Champions
17813,14.0,5,1770.88,4,4,4,444,12,Champions
17816,37.0,4,36.56,3,3,1,331,7,Champions
17817,4.0,3,387.68,4,3,2,432,9,Champions
17819,72.0,7,3704.87,2,4,4,244,10,At Risk
17824,51.0,1,298.4,3,2,1,321,6,New Customers
17827,5.0,5,1995.46,4,4,4,444,12,Champions
17828,23.0,4,1820.09,3,3,4,334,10,Champions
17829,299.0,1,889.24,1,2,3,123,6,Big Spenders
17830,2.0,3,398.7,4,3,2,432,9,Champions
17831,33.0,1,35.4,3,2,1,321,6,New Customers
17832,50.0,1,155.37,3,2,1,321,6,New Customers
17835,3.0,3,350.64,4,3,2,432,9,Champions
17836,47.0,1,110.21,3,2,1,321,6,New Customers
17837,42.0,8,1593.38,3,4,3,343,10,Champions
17838,27.0,5,2779.3,3,4,4,344,11,Champions
17839,42.0,1,338.8,3,2,2,322,7,New Customers
17841,2.0,124,40991.57,4,4,4,444,12,Champions
17843,303.0,1,205.48,1,2,1,121,4,Typical Customers
17844,107.0,1,51.56,2,2,1,221,5,Typical Customers
17846,85.0,1,2033.1,2,2,4,224,8,Big Spenders
17848,81.0,9,901.2,2,4,3,243,9,At Risk
17849,218.0,4,605.8,1,3,2,132,6,At Risk
17850,372.0,34,5391.21,1,4,4,144,9,At Risk
17852,12.0,2,114.34,4,3,1,431,8,Champions
17854,185.0,2,311.26,1,3,2,132,6,At Risk
17855,373.0,1,208.97,1,2,1,121,4,Typical Customers
17856,2.0,4,1418.03,4,3,3,433,10,Champions
17857,4.0,23,26879.04,4,4,4,444,12,Champions
17858,6.0,12,5155.66,4,4,4,444,12,Champions
17859,305.0,1,148.21,1,2,1,121,4,Typical Customers
17860,369.0,1,252.8,1,2,1,121,4,Typical Customers
17861,3.0,8,2100.8,4,4,4,444,12,Champions
17862,324.0,1,330.9,1,2,2,122,5,Typical Customers
17863,59.0,6,3160.0,2,4,4,244,10,At Risk
17864,13.0,3,597.5,4,3,2,432,9,Champions
17865,31.0,20,10526.32,3,4,4,344,11,Champions
17866,143.0,1,329.65,1,2,2,122,5,Typical Customers
17867,30.0,6,1197.1,3,4,3,343,10,Champions
17869,107.0,5,428.18,2,4,2,242,8,At Risk
17870,2.0,12,1894.35,4,4,4,444,12,Champions
17871,205.0,1,155.9,1,2,1,121,4,Typical Customers
17873,80.0,5,1859.16,2,4,4,244,10,At Risk
17874,185.0,6,683.46,1,4,3,143,8,At Risk
17877,170.0,1,237.61,1,2,1,121,4,Typical Customers
17878,44.0,1,379.45,3,2,2,322,7,New Customers
17879,174.0,1,178.52,1,2,1,121,4,Typical Customers
17880,365.0,1,458.92,1,2,2,122,5,Typical Customers
17881,304.0,1,133.35,1,2,1,121,4,Typical Customers
17883,3.0,4,671.77,4,3,2,432,9,Champions
17884,4.0,4,717.45,4,3,3,433,10,Champions
17885,12.0,1,190.19,4,2,1,421,7,New Customers
17886,32.0,3,899.61,3,3,3,333,9,Champions
17887,129.0,1,111.35,2,2,1,221,5,Typical Customers
17888,21.0,8,726.05,3,4,3,343,10,Champions
17889,212.0,2,203.87,1,3,1,131,5,At Risk
17890,323.0,2,602.09,1,3,2,132,6,At Risk
17891,162.0,1,203.86,1,2,1,121,4,Typical Customers
17892,56.0,3,244.1,2,3,1,231,6,At Risk
17893,225.0,1,112.25,1,2,1,121,4,Typical Customers
17894,72.0,8,1119.81,2,4,3,243,9,At Risk
17895,44.0,1,98.0,3,2,1,321,6,New Customers
17896,23.0,1,256.32,3,2,1,321,6,New Customers
17897,173.0,3,566.6,1,3,2,132,6,At Risk
17898,85.0,2,152.06,2,3,1,231,6,At Risk
17899,159.0,1,155.8,1,2,1,121,4,Typical Customers
17900,190.0,2,112.2,1,3,1,131,5,At Risk
17901,29.0,1,110.38,3,2,1,321,6,New Customers
17904,21.0,1,191.67,3,2,1,321,6,New Customers
17905,71.0,4,800.24,2,3,3,233,8,At Risk
17906,247.0,1,72.9,1,2,1,121,4,Typical Customers
17908,374.0,1,243.28,1,2,1,121,4,Typical Customers
17911,9.0,1,366.23,4,2,2,422,8,New Customers
17912,310.0,5,311.01,1,4,2,142,7,At Risk
17913,59.0,2,411.6,2,3,2,232,7,At Risk
17914,4.0,1,336.43,4,2,2,422,8,New Customers
17917,45.0,3,341.28,3,3,2,332,8,Champions
17919,88.0,1,1304.04,2,2,3,223,7,Big Spenders
17920,4.0,17,4204.1,4,4,4,444,12,Champions
17921,64.0,4,826.52,2,3,3,233,8,At Risk
17923,282.0,1,207.5,1,2,1,121,4,Typical Customers
17924,12.0,7,2962.5,4,4,4,444,12,Champions
17925,373.0,1,244.08,1,2,1,121,4,Typical Customers
17926,133.0,2,397.29,2,3,2,232,7,At Risk
17928,45.0,2,212.54,3,3,1,331,7,Champions
17929,11.0,4,843.0,4,3,3,433,10,Champions
17930,36.0,5,1740.48,3,4,4,344,11,Champions
17931,134.0,2,408.36,2,3,2,232,7,At Risk
17932,29.0,3,1331.57,3,3,3,333,9,Champions
17934,52.0,2,704.25,2,3,3,233,8,At Risk
17935,138.0,2,145.79,2,3,1,231,6,At Risk
17936,5.0,1,389.84,4,2,2,422,8,New Customers
17937,9.0,7,4301.22,4,4,4,444,12,Champions
17939,160.0,1,99.14,1,2,1,121,4,Typical Customers
17940,49.0,10,4106.44,3,4,4,344,11,Champions
17941,131.0,1,304.56,2,2,1,221,5,Typical Customers
17942,8.0,1,77.5,4,2,1,421,7,New Customers
17946,233.0,2,149.58,1,3,1,131,5,At Risk
17947,37.0,1,176.68,3,2,1,321,6,New Customers
17948,147.0,1,358.56,1,2,2,122,5,Typical Customers
17949,1.0,45,58510.48,4,4,4,444,12,Champions
17950,72.0,3,482.2,2,3,2,232,7,At Risk
17951,40.0,3,1008.54,3,3,3,333,9,Champions
17954,5.0,12,2332.72,4,4,4,444,12,Champions
17955,199.0,4,557.3,1,3,2,132,6,At Risk
17956,249.0,1,12.75,1,2,1,121,4,Typical Customers
17957,66.0,1,111.68,2,2,1,221,5,Typical Customers
17958,117.0,1,508.46,2,2,2,222,6,Typical Customers
17960,171.0,1,73.78,1,2,1,121,4,Typical Customers
17961,21.0,39,1296.44,3,4,3,343,10,Champions
17962,142.0,1,102.83,2,2,1,221,5,Typical Customers
17964,32.0,2,471.7,3,3,2,332,8,Champions
17965,38.0,14,2622.57,3,4,4,344,11,Champions
17966,38.0,5,1098.43,3,4,3,343,10,Champions
17967,372.0,1,123.07,1,2,1,121,4,Typical Customers
17968,374.0,1,277.35,1,2,1,121,4,Typical Customers
17969,166.0,2,228.2,1,3,1,131,5,At Risk
17970,211.0,1,582.59,1,2,2,122,5,Typical Customers
17972,242.0,1,136.04,1,2,1,121,4,Typical Customers
17973,52.0,1,337.04,2,2,2,222,6,Typical Customers
17974,25.0,3,740.79,3,3,3,333,9,Champions
17975,15.0,13,4488.81,4,4,4,444,12,Champions
17976,372.0,1,353.19,1,2,2,122,5,Typical Customers
17977,29.0,1,288.14,3,2,1,321,6,New Customers
17978,365.0,1,300.92,1,2,1,121,4,Typical Customers
17979,36.0,4,757.71,3,3,3,333,9,Champions
17980,166.0,3,811.45,1,3,3,133,7,At Risk
17984,145.0,1,152.68,1,2,1,121,4,Typical Customers
17985,22.0,1,634.95,3,2,2,322,7,New Customers
17986,56.0,1,20.8,2,2,1,221,5,Typical Customers
17987,185.0,1,198.57,1,2,1,121,4,Typical Customers
17988,12.0,7,201.12,4,4,1,441,9,Champions
17990,237.0,3,630.84,1,3,2,132,6,At Risk
17991,225.0,2,93.35,1,3,1,131,5,At Risk
17994,122.0,4,678.49,2,3,3,233,8,At Risk
17995,282.0,1,76.1,1,2,1,121,4,Typical Customers
17997,74.0,8,1970.67,2,4,4,244,10,At Risk
17999,37.0,2,382.06,3,3,2,332,8,Champions
18001,12.0,2,417.23,4,3,2,432,9,Champions
18004,362.0,1,169.47,1,2,1,121,4,Typical Customers
18005,4.0,2,249.72,4,3,1,431,8,Champions
18006,23.0,1,444.68,3,2,2,322,7,New Customers
18008,70.0,9,2116.19,2,4,4,244,10,At Risk
18009,235.0,1,257.34,1,2,1,121,4,Typical Customers
18010,257.0,1,174.8,1,2,1,121,4,Typical Customers
18011,373.0,1,102.79,1,2,1,121,4,Typical Customers
18013,155.0,2,187.29,1,3,1,131,5,At Risk
18014,28.0,1,166.42,3,2,1,321,6,New Customers
18015,4.0,1,120.03,4,2,1,421,7,New Customers
18016,32.0,5,1483.56,3,4,3,343,10,Champions
18017,81.0,3,523.0,2,3,2,232,7,At Risk
18018,108.0,2,122.14,2,3,1,231,6,At Risk
18019,52.0,1,38.45,2,2,1,221,5,Typical Customers
18022,36.0,1,668.11,3,2,2,322,7,New Customers
18024,153.0,2,389.78,1,3,2,132,6,At Risk
18027,99.0,1,115.31,2,2,1,221,5,Typical Customers
18030,4.0,2,230.65,4,3,1,431,8,Champions
18032,334.0,1,73.5,1,2,1,121,4,Typical Customers
18033,65.0,1,97.97,2,2,1,221,5,Typical Customers
18034,22.0,2,422.88,3,3,2,332,8,Champions
18035,36.0,3,730.4,3,3,3,333,9,Champions
18036,32.0,3,405.62,3,3,2,332,8,Champions
18037,154.0,6,70.02,1,4,1,141,6,At Risk
18040,19.0,2,357.2,3,3,2,332,8,Champions
18041,12.0,21,4183.39,4,4,4,444,12,Champions
18042,54.0,1,165.05,2,2,1,221,5,Typical Customers
18043,25.0,3,559.51,3,3,2,332,8,Champions
18044,4.0,10,2088.6,4,4,4,444,12,Champions
18045,45.0,1,189.4,3,2,1,321,6,New Customers
18048,203.0,2,172.29,1,3,1,131,5,At Risk
18050,359.0,1,74.4,1,2,1,121,4,Typical Customers
18053,71.0,1,300.02,2,2,1,221,5,Typical Customers
18055,7.0,10,6784.19,4,4,4,444,12,Champions
18056,288.0,1,363.65,1,2,2,122,5,Typical Customers
18058,10.0,1,170.16,4,2,1,421,7,New Customers
18059,23.0,3,306.46,3,3,1,331,7,Champions
18061,22.0,10,2119.41,3,4,4,344,11,Champions
18062,173.0,3,720.52,1,3,3,133,7,At Risk
18064,133.0,2,814.0,2,3,3,233,8,At Risk
18065,6.0,14,2392.83,4,4,4,444,12,Champions
18066,75.0,1,318.0,2,2,2,222,6,Typical Customers
18067,40.0,1,396.33,3,2,2,322,7,New Customers
18068,289.0,1,101.7,1,2,1,121,4,Typical Customers
18069,26.0,5,2036.67,3,4,4,344,11,Champions
18071,258.0,2,453.0,1,3,2,132,6,At Risk
18072,186.0,1,247.44,1,2,1,121,4,Typical Customers
18073,114.0,12,3877.52,2,4,4,244,10,At Risk
18074,374.0,1,489.6,1,2,2,122,5,Typical Customers
18075,23.0,10,2611.75,3,4,4,344,11,Champions
18077,8.0,11,2633.01,4,4,4,444,12,Champions
18078,217.0,2,336.13,1,3,2,132,6,At Risk
18079,45.0,4,3651.97,3,3,4,334,10,Champions
18080,19.0,2,1231.5,3,3,3,333,9,Champions
18081,36.0,3,343.45,3,3,2,332,8,Champions
18082,26.0,1,703.37,3,2,3,323,8,Big Spenders
18084,16.0,1,90.48,4,2,1,421,7,New Customers
18085,330.0,2,689.95,1,3,3,133,7,At Risk
18086,274.0,1,101.34,1,2,1,121,4,Typical Customers
18087,98.0,2,4055.72,2,3,4,234,9,At Risk
18088,61.0,1,167.67,2,2,1,221,5,Typical Customers
18092,2.0,11,9068.26,4,4,4,444,12,Champions
18093,93.0,4,2106.52,2,3,4,234,9,At Risk
18094,82.0,7,3017.3,2,4,4,244,10,At Risk
18095,313.0,2,580.05,1,3,2,132,6,At Risk
18096,12.0,3,911.15,4,3,3,433,10,Champions
18097,8.0,6,2697.8,4,4,4,444,12,Champions
18099,127.0,1,168.31,2,2,1,221,5,Typical Customers
18101,11.0,2,223.65,4,3,1,431,8,Champions
18102,1.0,60,259657.3,4,4,4,444,12,Champions
18104,37.0,1,754.64,3,2,3,323,8,Big Spenders
18105,38.0,1,113.48,3,2,1,321,6,New Customers
18106,330.0,1,430.7,1,2,2,122,5,Typical Customers
18108,254.0,1,271.0,1,2,1,121,4,Typical Customers
18109,2.0,26,8052.97,4,4,4,444,12,Champions
18110,20.0,1,236.3,3,2,1,321,6,New Customers
18112,12.0,2,352.69,4,3,2,432,9,Champions
18113,369.0,1,76.32,1,2,1,121,4,Typical Customers
18114,290.0,1,220.1,1,2,1,121,4,Typical Customers
18116,68.0,8,1418.03,2,4,3,243,9,At Risk
18117,26.0,1,320.72,3,2,2,322,7,New Customers
18118,11.0,26,5653.82,4,4,4,444,12,Champions
18119,368.0,1,181.12,1,2,1,121,4,Typical Customers
18120,214.0,1,111.15,1,2,1,121,4,Typical Customers
18121,149.0,2,673.1,1,3,2,132,6,At Risk
18122,8.0,6,1826.21,4,4,4,444,12,Champions
18123,24.0,2,589.44,3,3,2,332,8,Champions
18125,30.0,4,1142.99,3,3,3,333,9,Champions
18126,61.0,1,206.83,2,2,1,221,5,Typical Customers
18127,19.0,3,348.73,3,3,2,332,8,Champions
18129,243.0,1,112.55,1,2,1,121,4,Typical Customers
18130,15.0,3,1059.39,4,3,3,433,10,Champions
18133,212.0,1,931.5,1,2,3,123,6,Big Spenders
18135,29.0,5,681.91,3,4,3,343,10,Champions
18136,63.0,3,784.33,2,3,3,233,8,At Risk
18138,295.0,1,152.65,1,2,1,121,4,Typical Customers
18139,18.0,6,8438.34,4,4,4,444,12,Champions
18142,157.0,2,1019.52,1,3,3,133,7,At Risk
18143,117.0,2,1000.16,2,3,3,233,8,At Risk
18144,8.0,12,2888.75,4,4,4,444,12,Champions
18145,13.0,4,2861.55,4,3,4,434,11,Champions
18146,141.0,2,160.35,2,3,1,231,6,At Risk
18147,46.0,2,179.34,3,3,1,331,7,Champions
18149,51.0,3,612.08,3,3,2,332,8,Champions
18150,32.0,3,566.58,3,3,2,332,8,Champions
18151,135.0,2,653.35,2,3,2,232,7,At Risk
18154,3.0,2,399.19,4,3,2,432,9,Champions
18155,75.0,3,371.62,2,3,2,232,7,At Risk
18156,13.0,2,734.94,4,3,3,433,10,Champions
18158,9.0,2,453.4,4,3,2,432,9,Champions
18159,301.0,1,530.15,1,2,2,122,5,Typical Customers
18160,57.0,2,638.06,2,3,2,232,7,At Risk
18161,15.0,5,1618.69,4,4,3,443,11,Champions
18164,37.0,1,399.65,3,2,2,322,7,New Customers
18165,177.0,1,302.46,1,2,1,121,4,Typical Customers
18167,23.0,3,1384.86,3,3,3,333,9,Champions
18168,176.0,6,1169.94,1,4,3,143,8,At Risk
18169,61.0,1,202.65,2,2,1,221,5,Typical Customers
18170,33.0,3,980.31,3,3,3,333,9,Champions
18171,59.0,5,1231.31,2,4,3,243,9,At Risk
18172,15.0,20,7561.68,4,4,4,444,12,Champions
18173,87.0,4,2106.84,2,3,4,234,9,At Risk
18174,7.0,1,104.0,4,2,1,421,7,New Customers
18176,358.0,1,476.35,1,2,2,122,5,Typical Customers
18177,31.0,6,1341.42,3,4,3,343,10,Champions
18178,129.0,4,1590.81,2,3,3,233,8,At Risk
18179,9.0,6,1793.17,4,4,4,444,12,Champions
18180,5.0,6,1843.75,4,4,4,444,12,Champions
18181,24.0,1,382.8,3,2,2,322,7,New Customers
18183,227.0,2,632.07,1,3,2,132,6,At Risk
18184,15.0,1,49.8,4,2,1,421,7,New Customers
18185,249.0,1,304.25,1,2,1,121,4,Typical Customers
18188,15.0,3,2001.04,4,3,4,434,11,Champions
18189,78.0,2,1090.24,2,3,3,233,8,At Risk
18190,192.0,2,284.46,1,3,1,131,5,At Risk
18191,262.0,1,207.8,1,2,1,121,4,Typical Customers
18192,72.0,1,957.97,2,2,3,223,7,Big Spenders
18193,165.0,1,243.76,1,2,1,121,4,Typical Customers
18194,82.0,1,973.84,2,2,3,223,7,Big Spenders
18196,95.0,2,689.13,2,3,3,233,8,At Risk
18198,4.0,17,5425.56,4,4,4,444,12,Champions
18200,106.0,1,163.8,2,2,1,221,5,Typical Customers
18202,200.0,3,1396.99,1,3,3,133,7,At Risk
18203,157.0,1,160.42,1,2,1,121,4,Typical Customers
18204,71.0,3,1993.7,2,3,4,234,9,At Risk
18205,36.0,2,517.36,3,3,2,332,8,Champions
18209,29.0,1,139.1,3,2,1,321,6,New Customers
18210,2.0,6,2621.38,4,4,4,444,12,Champions
18211,26.0,5,600.07,3,4,2,342,9,Champions
18212,326.0,1,248.42,1,2,1,121,4,Typical Customers
18213,237.0,1,232.48,1,2,1,121,4,Typical Customers
18215,89.0,1,299.34,2,2,1,221,5,Typical Customers
18216,31.0,1,481.75,3,2,2,322,7,New Customers
18217,29.0,2,621.75,3,3,2,332,8,Champions
18218,211.0,2,662.08,1,3,2,132,6,At Risk
18219,3.0,10,2069.77,4,4,4,444,12,Champions
